醫事機構代碼,醫事機構名稱,醫事機構地址,address_clean,latitude,longitude,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5935090015,永信藥局,苗栗縣公館鄉館中村榮光街１６號,苗栗縣公館鄉館中村榮光街16號,24.5022827,120.8269949,(037)223597,2763,720,2020/09/15 21:44:46
5935091156,信安藥局,苗栗縣公館鄉大同路７８號,苗栗縣公館鄉大同路78號,24.5002316,120.8280723,(037)237849,4096,542,2020/09/15 21:44:46
5935091245,芳鄰藥局,苗栗縣公館鄉玉泉村玉泉３６８之１１號,苗栗縣公館鄉玉泉村玉泉368之11號,24.5074834,120.8266584,(037)223727,4680,1187,2020/09/15 21:44:46
5935091254,上恩藥局,苗栗縣公館鄉大同路１８０號,苗栗縣公館鄉大同路180號,24.5024649,120.8283411,(037)234008,2166,332,2020/09/15 21:44:46
5935091263,懷慶中西藥局,苗栗縣公館鄉近光路９４號,苗栗縣公館鄉近光路94號,24.5032286,120.8273812,(037)239234,2773,1700,2020/09/15 21:44:46
5935091272,杏中藥局,苗栗縣公館鄉館東村５鄰大同路１７４號,苗栗縣公館鄉館東村5鄰大同路174號,24.5023556,120.8283289,(037)232611,4158,640,2020/09/15 21:44:46
5935100025,仁興藥局,苗栗縣銅鑼鄉銅鑼村中正路９７號,苗栗縣銅鑼鄉銅鑼村中正路97號,24.486024,120.786809,(037)983792,3555,30,2020/09/15 21:44:46
5935120027,裕祥藥局,苗栗縣頭屋鄉頭屋村尖豐路８５號,苗栗縣頭屋鄉頭屋村尖豐路85號,24.575226,120.852215,(037)253553,4441,1632,2020/09/15 21:44:46
5935130023,民享藥局,苗栗縣三義鄉廣盛村中正路１４７之３號,苗栗縣三義鄉廣盛村中正路147之3號,24.4129583,120.7718575,(037)871498,6447,740,2020/09/15 21:44:46
5935131075,安康藥局,苗栗縣三義鄉廣盛中正路114號,苗栗縣三義鄉廣盛中正路114號,24.413729,120.771979,(037)875958,4626,230,2020/09/15 21:44:46
5935141044,一心藥局,苗栗縣西湖鄉三湖村店仔街４２號,苗栗縣西湖鄉三湖村店仔街42號,24.557944,120.7573554,(037)920868,3282,1247,2020/09/15 21:44:46
5935160012,東南藥局,苗栗縣三灣鄉銅鏡村通過寮１５號,苗栗縣三灣鄉銅鏡村通過寮15號,24.667248,120.974749,(037)834275,1548,990,2020/09/15 21:44:46
5936010020,合裕藥局,臺中縣豐原市三村里合作街９６–１號,臺中市豐原區合作街96–1號,24.2396542,120.708043,(04)5296085,765,1060,2020/09/15 21:44:46
5936010057,慈安藥局,臺中市豐原區西湳里豐北街４０３號,台中市豐原區西湳里豐北街403號,24.259117,120.713997,(04)25236680,4944,10,2020/09/15 21:44:46
5936010146,信惠藥局,臺中市豐原區豐田里田心路二段２２５號,台中市豐原區豐田里田心路二段225號,24.2367822,120.7217947,(04)25263861,1885,0,2020/09/15 21:44:46
5936010155,春輝堂藥局,臺中市豐原區北陽里豐東路２２０巷１７號,台中市豐原區北陽里豐東路220巷17號,24.249395,120.732107,(04)25280086,1008,630,2020/09/15 21:44:46
5936010244,惠生藥局,臺中市豐原區社皮里中正路９１８號,台中市豐原區社皮里中正路918號,24.249296,120.699545,(04)25225760,2579,1411,2020/09/15 21:44:46
5936010280,快安藥局,臺中市豐原區三豐路一段２０５號,臺中市豐原區三豐路一段205號,24.2587653,120.7206216,(04)25228169,3717,554,2020/09/15 21:44:46
5936010379,瑞輝藥局,臺中市豐原區西勢里西安街５６號,台中市豐原區西勢里西安街56號,24.2494959,120.713511,(04)25262821,3159,370,2020/09/15 21:44:46
5936010422,謝藥局,臺中市豐原區葫蘆里市前街２３號,台中市豐原區葫蘆里市前街23號,24.248946,120.715453,(04)25221812,4522,1112,2020/09/15 21:44:46
5936010486,輝生藥局,臺中市豐原區鐮村路４１１號,台中市豐原區鐮村路411號,24.226947,120.724509,(04)25379563,2303,1250,2020/09/15 21:44:46
5936010628,協安大藥局,臺中市豐原區府前街６３號,台中市豐原區府前街63號,24.249508,120.7183685,(04)25200808,3255,650,2020/09/15 21:44:46
5936010780,復生藥局,臺中市豐原區田心路２段２６９號,台中市豐原區田心路2段269號,24.2382149,120.722667,(04)25261803,4068,500,2020/09/15 21:44:46
5936010815,國安保健藥局,臺中市豐原區豐田里田心路二段２５８號,台中市豐原區豐田里田心路二段258號,24.237955,120.7220264,(04)25261726,2601,0,2020/09/15 21:44:46
5936010888,惠笙大藥局,臺中市豐原區三民路１８０號,台中市豐原區三民路180號,24.253554,120.718334,(04)25279912,4388,215,2020/09/15 21:44:46
5936012088,安效藥局,臺中市豐原區西安里西勢路１１４巷３２號,台中市豐原區西安里西勢路114巷32號,24.2454678,120.7073713,(04)25269086,3391,757,2020/09/15 21:44:46
5936012097,林芳泉藥局,臺中市豐原區中正路二二八號,台中市豐原區中正路二二八號,24.25211,120.717223,(04)25222308,1212,1085,2020/09/15 21:44:46
5936012113,錦堂藥局,臺中市豐原區中正路１０６號,台中市豐原區中正路106號,24.252133,120.720651,(04)25229969,4677,1710,2020/09/15 21:44:46
5936012131,聖得藥局,臺中市豐原區中正路７０號,台中市豐原區中正路70號,24.252814,120.721336,(04)25158649,4891,717,2020/09/15 21:44:46
5936012140,美日藥局,臺中市豐原區三民路１８８號１樓,臺中市豐原區三民路188號1樓,24.253481,120.718135,(04)25228490,2070,70,2020/09/15 21:44:46
5936012177,橘井藥局,臺中市豐原區中正路４２３號,台中市豐原區中正路423號,24.250533,120.712406,(04)25285948,1310,890,2020/09/15 21:44:46
5936012275,瑞康藥局,臺中市豐原區中正路２７４號,臺中市豐原區中正路274號,24.251836,120.716001,(04)25287368,2556,886,2020/09/15 21:44:46
5936012337,恆安大藥局,臺中市豐原區忠孝街４６號,台中市豐原區忠孝街46號,24.2527701,120.7167091,(04)25226700,3874,0,2020/09/15 21:44:46
5936012435,臺安保健藥局,臺中市豐原區三民路３４號,台中市豐原區三民路34號,24.254155,120.722143,(04)25280098,0,328,2020/09/15 21:44:46
5936012515,中正藥局,臺中市豐原區中正路１８６號,台中市豐原區中正路186號,24.251918,120.718624,(04)25298379,4818,930,2020/09/15 21:44:46
5936012551,豐原福倫藥局,臺中市豐原區中正路２９６號,台中市豐原區中正路296號,24.2515168,120.7152028,(04)25276618,37668,3,2020/09/15 21:44:46
5936012560,進安藥局,臺中市豐原區西勢路１１５號,台中市豐原區西勢路115號,24.2452161,120.7085218,(04)25262681,4203,0,2020/09/15 21:44:46
5936012659,信安藥局,臺中市豐原區三豐路二段３７號,臺中市豐原區三豐路二段37號,24.2643229,120.7200969,(04)25248736,5575,0,2020/09/15 21:44:46
5936012677,誠品藥局,臺中市豐原區中山路３４９號,台中市豐原區中山路349號,24.2491149,120.7148545,(04)25120495,3347,1233,2020/09/15 21:44:46
5936020017,郭藥局,臺中市東勢區南平里豐勢路３９４號,台中市東勢區南平里豐勢路394號,24.2549271,120.8294465,(04)25883382,648,1320,2020/09/15 21:44:46
5936020035,劉藥局,臺中市東勢區東安里豐勢路４７６號,台中市東勢區東安里豐勢路476號,24.2569259,120.8285322,(04)25873198,2754,921,2020/09/15 21:44:46
5936020053,生生藥局,臺中市東勢區延平里豊勢路２８２號,台中市東勢區延平里豊勢路282號,24.252294,120.8300383,(04)25875187,394,1368,2020/09/15 21:44:46
5936020080,仁生藥局,臺中市東勢區東安里豐勢路４２１號,台中市東勢區東安里豐勢路421號,24.256448,120.8285585,(04)25872245,3645,160,2020/09/15 21:44:46
5936020099,益春藥局,臺中市東勢區南平里三民路１３７號,台中市東勢區南平里三民路137號,24.2540877,120.827641,(04)25878730,2079,1452,2020/09/15 21:44:46
5936020115,東生藥局,臺中市東勢區中寧里豐勢路４９１號,台中市東勢區中寧里豐勢路491號,24.2580701,120.8278453,(04)25873647,3609,1060,2020/09/15 21:44:46
5936020133,永和藥局,臺中市東勢區本街275號,台中市東勢區本街275號,24.2564401,120.8277476,(04)25884023,4693,680,2020/09/15 21:44:46
5936020142,新明通藥局,臺中市東勢區延平里豐勢路２３２號,台中市東勢區延平里豐勢路232號,24.251098,120.830352,(04)25873969,2623,855,2020/09/15 21:44:46
5936020204,健生藥局,臺中市東勢區東崎路５段４０９號,臺中市東勢區東崎路5段409號,24.2511782,120.8325096,(04)25871401,2574,630,2020/09/15 21:44:46
5936021327,千百岳大藥局,臺中市東勢區豐勢路８５號１樓,臺中市東勢區豐勢路85號1樓,24.2488914,120.8311281,(04)25887639,4046,1220,2020/09/15 21:44:46
5936021363,小太陽藥局,臺中市東勢區豐勢路４１２之１、４１６號１樓,臺中市東勢區豐勢路412之1、416號1樓,24.2552092,120.829314,(04)25773481,2592,160,2020/09/15 21:44:46
5936030077,健聖藥局,臺中市大甲區孟春里通天路２２７號,台中市大甲區孟春里通天路227號,24.381408,120.653551,(04)26813292,2225,529,2020/09/15 21:44:46
5936030095,青三藥局,臺中市大甲區青三路１２巷３８號,台中市大甲區青三路12巷38號,24.4063079,120.6472917,(04)26817301,5274,55,2020/09/15 21:44:46
5936030479,上慧藥局,臺中市大甲區順天路３４２號,台中市大甲區順天路342號,24.350165,120.627062,(04)26873515,2943,539,2020/09/15 21:44:46
5936031574,安新藥局,臺中市大甲區順天路３８５號,台中市大甲區順天路385號,24.3501304,120.6267606,(04)26764686,1147,897,2020/09/15 21:44:46
5936031609,金鼎藥局,臺中市大甲區文武路６７號,台中市大甲區文武路67號,24.3470736,120.6232987,(04)26805312,3078,1000,2020/09/15 21:44:46
5936031707,大甲福倫藥局,臺中市大甲區蔣公路２０２號,台中市大甲區蔣公路202號,24.346813,120.620691,(04)26765518,5148,590,2020/09/15 21:44:46
5936040117,中央藥局,臺中市清水區鎮北街５６號,台中市清水區鎮北街56號,24.268522,120.576236,(04)26222176,108,4,2020/09/15 21:44:46
5936040135,德厚藥局,臺中市清水區慷榔里慷榔２街５０號,台中市清水區慷榔里慷榔2街50號,24.2641787,120.5473619,(04)26560733,1073,0,2020/09/15 21:44:46
5936040171,親民大藥局,臺中市清水區鎮北街６１號,台中市清水區鎮北街61號,24.2687889,120.574692,(04)26226012,1215,50,2020/09/15 21:44:46
5936041249,清水藥局,臺中市清水區文昌街２９號１樓,臺中市清水區文昌街29號1樓,24.2698412,120.5765587,(04)26221425,5050,5,2020/09/15 21:44:46
5936050060,大原藥局,臺中市沙鹿區洛泉里四平街１４２號,台中市沙鹿區洛泉里四平街142號,24.236463,120.560831,(04)26626572,5,24,2020/09/15 21:44:46
5936050239,信輝藥局,臺中市沙鹿區美仁里沙田路１４１號,台中市沙鹿區美仁里沙田路141號,24.236344,120.559191,(04)26622135,4659,4,2020/09/15 21:44:46
5936050248,濟生一藥局,臺中市沙鹿區沙田路１４６號,台中市沙鹿區沙田路146號,24.2365447,120.5596599,(04)26626826,1593,590,2020/09/15 21:44:46
5936050364,沙鹿福倫藥局,臺中市沙鹿區鹿寮里中山路４１７－５號,台中市沙鹿區鹿寮里中山路417–5號,24.242318,120.560962,(04)26657718,3951,40,2020/09/15 21:44:46
5936051389,康裕藥局,臺中市沙鹿區中山路２８０號１樓,台中市沙鹿區中山路280號1樓,24.2382631,120.5603482,(04)26633758,853,0,2020/09/15 21:44:46
5936051432,日新藥局,臺中市沙鹿區日新街１１７號,台中市沙鹿區日新街117號,24.2370939,120.5598293,(04)26633100,3312,540,2020/09/15 21:44:46
5936051441,永富藥局,臺中市沙鹿區中山路２８６號,台中市沙鹿區中山路286號,24.238444,120.5601282,(04)26625339,1854,40,2020/09/15 21:44:46
5936051450,慈愛藥師藥局,臺中市沙鹿區大同街３６－４號１樓,台中市沙鹿區大同街36-4號1樓,24.2353078,120.5580624,(04)26623360,2468,1592,2020/09/15 21:44:46
5936051478,佑安藥局,臺中市沙鹿區中山路３４６號,台中市沙鹿區中山路346號,24.240522,120.560787,(04)26632798,3419,979,2020/09/15 21:44:46
5936060137,南昌藥局,臺中縣梧棲鎮南簡里中央路二段４６５號１樓,臺中市梧棲區中央路二段465號,24.2610166,120.5429186,(04)26565073,4194,120,2020/09/15 21:44:46
5936060164,中港藥局,臺中市梧棲區臺灣大道八段７６６號,臺中市梧棲區臺灣大道八段766號,24.2480607,120.5424031,(04)26565360,1578,249,2020/09/15 21:44:46
5936061269,友達藥局,臺中市梧棲區中央路１段８５９號,台中市梧棲區中央路1段859號,24.2468343,120.5378369,(04)26567871,1287,62,2020/09/15 21:44:46
5936070017,富大藥局,臺中市后里區甲后路１段４３８號,台中市后里區甲后路1段438號,24.308791,120.7227505,(04)25568578,4464,970,2020/09/15 21:44:46
5936070053,則安藥局,臺中市后里區三豐路四段１８號,臺中市后里區三豐路四段18號,24.309241,120.7226287,(04)25562835,3776,1946,2020/09/15 21:44:46
5936070124,福美藥局,臺中市后里區墩北村四村路１０３號,台中市后里區墩北村四村路103號,24.3054863,120.7130774,(04)25562058,3464,0,2020/09/15 21:44:46
5936071158,保仁藥局,臺中市后里區甲后路一段５８５號,臺中市后里區甲后路一段585號,24.3093028,120.7191759,(04)25573342,3689,1214,2020/09/15 21:44:46
5936071185,后里東亞大藥局,臺中市后里區民生路１２３號,台中市后里區民生路123號,24.307049,120.716339,(04)25570225,2921,0,2020/09/15 21:44:46
5936080068,德惠藥局,臺中市神岡區岸裡里豐社一街３０號,台中市神岡區岸裡里豐社一街30號,24.24963,120.6985278,(04)25227548,270,590,2020/09/15 21:44:46
5936081172,民翔藥局,臺中市神岡區昌平路５段４８０號,臺中市神岡區昌平路5段480號,24.2462716,120.6850313,(04)25633323,3349,1,2020/09/15 21:44:46
5936090037,皇杰藥局,臺中市潭子區潭興路２段４２９號,台中市潭子區潭興路2段429號,24.2107469,120.708268,(04)25367109,1584,0,2020/09/15 21:44:46
5936090126,頭張藥局,臺中市潭子區頭張路一段１０８號,台中市潭子區頭張路一段108號,24.1945358,120.6998268,(04)25334510,2408,29,2020/09/15 21:44:46
5936090144,宏仁藥局,臺中市潭子區潭陽里潭子街２段８號,台中市潭子區潭陽里潭子街2段8號,24.2099611,120.7058457,(04)25367266,5173,30,2020/09/15 21:44:46
5936090171,信源藥局,臺中市潭子區潭北里潭子街三段３９號,台中市潭子區潭北里潭子街三段39號,24.2142995,120.7067163,(04)25367233,4599,0,2020/09/15 21:44:46
5936091301,廣泰藥局,臺中市潭子區福仁里復興路一段二二號,台中市潭子區福仁里復興路一段二二號,24.2019705,120.7060025,(04)25392620,4995,520,2020/09/15 21:44:46
5936091427,久祥藥局,臺中市潭子區中山路二段３８４之７號,台中市潭子區中山路二段384之7號,24.2142321,120.7053674,(04)25325519,1898,1440,2020/09/15 21:44:46
5936091472,豐全藥局,臺中市潭子區甘蔗里雅潭路一段一六一號,台中市潭子區甘蔗里雅潭路一段一六一號,24.2160352,120.7010513,(04)25322350,3575,397,2020/09/15 21:44:46
5936091534,潭子福倫藥局,臺中市潭子區中山路１段１９之８號,台中市潭子區中山路1段19之8號,24.2365444,120.7100252,(04)25350918,4446,0,2020/09/15 21:44:46
5936091605,康霖中西藥局,臺中市潭子區大豐路３段７６號,台中市潭子區大豐路3段76號,24.2211106,120.6922881,(04)25351646,3445,719,2020/09/15 21:44:46
5936100118,保昇藥局,臺中市大雅區月祥路９１２號,臺中市大雅區月祥路912號,24.2408012,120.629169,(04)25662495,4738,146,2020/09/15 21:44:46
5936101795,文雅藥局,臺中市大雅區大雅里中山北路４９２－１號,台中市大雅區大雅里中山北路492–1號,24.2235633,120.6447049,(04)25683943,3466,1403,2020/09/15 21:44:46
5936102961,江內藥局,臺中市大雅區雅潭路三段５９６號,台中市大雅區雅潭路三段596號,24.2160387,120.6681459,(04)25652671,5357,1129,2020/09/15 21:44:46
5936102970,正豐藥局,臺中市大雅區民生路２段４號,台中市大雅區民生路2段4號,24.229335,120.654694,(04)25678858,3321,1493,2020/09/15 21:44:46
5936102998,妙昌藥局學府店,臺中市大雅區學府路２９９號,台中市大雅區學府路299號,24.2248186,120.6491262,(04)25689841,3546,240,2020/09/15 21:44:46
5936103002,學府藥局,臺中市大雅區學府路２２５號１樓,台中市大雅區學府路225號1樓,24.2221766,120.6497612,(04)25609333,2984,9,2020/09/15 21:44:46
5936103048,大雅藥局,臺中市大雅區雅環路２段２０號,台中市大雅區雅環路2段20號,24.2247073,120.6536667,(04)25653456,1809,33,2020/09/15 21:44:46
5936103066,大雅福倫藥局,臺中市大雅區學府路３５８號１樓,臺中市大雅區學府路358號1樓,24.2263301,120.6485059,(04)25694218,0,29,2020/09/15 21:44:46
5936110016,景安藥局,臺中市新社區新社里中和街４段１９８號,台中市新社區新社里中和街4段198號,24.2434527,120.8079525,(04)25811486,3301,1210,2020/09/15 21:44:46
5936111111,政雄藥局,臺中市新社區興社街四段七五號,台中市新社區興社街四段七五號,24.240602,120.810084,(04)25811087,2799,1030,2020/09/15 21:44:46
5936111120,新安藥局,臺中市新社區興安路４９之１號,台中市新社區興安路49之1號,24.2423019,120.8094467,(04)25820690,2115,1395,2020/09/15 21:44:46
5936111148,荷仕康藥局,臺中市新社區興安路１８－３３號,台中市新社區興安路18-33號,24.24074,120.8079433,(04)25826258,3969,350,2020/09/15 21:44:46
5936120049,原隆安藥局,臺中市石岡區萬安里石岡街５３號,台中市石岡區萬安里石岡街53號,24.2759732,120.776661,(04)25722833,2347,19,2020/09/15 21:44:46
5936150047,信原堂藥局,臺中市烏日區九德里中華路５０號,台中市烏日區九德里中華路50號,24.1102471,120.6417071,(04)23370586,5346,0,2020/09/15 21:44:46
5936150234,建仁藥局,臺中市烏日區湖日里中山路二段２９６號,台中市烏日區湖日里中山路二段296號,24.1066346,120.6206323,(04)23375612,1980,1900,2020/09/15 21:44:46
5936150243,萬信藥局,臺中市烏日區前竹里中山路１段５號,台中市烏日區前竹里中山路1段5號,24.1114555,120.6500932,(04)23372133,1,0,2020/09/15 21:44:46
5936150305,吳藥局,臺中市烏日區烏日里中山路二段２２４號,台中市烏日區烏日里中山路二段224號,24.1065841,120.6219584,(04)23381148,2981,1251,2020/09/15 21:44:46
5936150332,真安大藥局,臺中市烏日區興祥街３號,台中市烏日區興祥街3號,24.104829,120.6388126,(04)23360401,3645,190,2020/09/15 21:44:46
5936150341,原全成藥局,臺中市烏日區中山路一段３９７號,台中市烏日區中山路一段397號,24.1077615,120.6385724,(04)23361818,2495,0,2020/09/15 21:44:46
5936151393,辰采藥局,臺中市烏日區學田路５８８號,台中市烏日區學田路588號,24.1230774,120.6071767,(04)23372207,828,344,2020/09/15 21:44:46
5936151419,烏日福倫藥局,臺中市烏日區中山路２段１１２號,台中市烏日區中山路2段112號,24.1060355,120.6261949,(04)23360318,4244,939,2020/09/15 21:44:46
